Customer ID,Product Category,Purchase Amount
9623,home goods,45.41
9410,home goods,45.7
5729,home goods,49.09
9516,clothing,87.23
9016,sports,27.83
1700,clothing,98.12
4195,clothing,87.32
8961,home goods,37.8
8021,electronics,231.58
2429,clothing,98.71
2982,clothing,99.51
9463,clothing,115.03
89,beauty,11.47
3633,electronics,219.61
3098,clothing,118.87
4192,beauty,8.96
8269,electronics,170.7
2851,electronics,166.53
8160,home goods,61.71
9956,home goods,40.91
2027,electronics,179.59
7807,sports,30.67
5923,electronics,216.99
1695,beauty,8.79
9485,clothing,105.3
8625,clothing,98.67
2089,electronics,217.7
5660,clothing,79.35
7710,beauty,9.23
5557,beauty,10.08
6663,clothing,136.93
6430,electronics,186.94
7919,clothing,113.58
915,beauty,10.33
7814,clothing,123.66
9961,beauty,9.7
9170,beauty,7.86
3739,home goods,60.54
9319,clothing,83.65
6874,clothing,105.76
3194,clothing,73.05
2205,sports,27.75
7647,beauty,9.81
3241,beauty,10.53
6535,electronics,171.99
4443,home goods,53.06
3725,clothing,84.78
7377,beauty,10.1
6761,clothing,131.14
3420,clothing,119.4
4753,beauty,8.93
1501,clothing,118.21
9883,electronics,181.76
7185,beauty,10.38
389,electronics,141.08
7899,electronics,194.75
8912,home goods,53.43
5952,beauty,9.22
5165,beauty,10.84
8149,electronics,129.75
290,beauty,10.45
4363,home goods,47.11
2714,beauty,8.24
2630,home goods,40.09
3748,clothing,107.53
4647,electronics,250.21
5233,home goods,40.7
285,home goods,56.59
683,beauty,8.87
4127,sports,38.36
3349,beauty,10.01
6176,beauty,10.84
9929,sports,28.0
2971,home goods,44.71
757,sports,41.09
5358,electronics,195.6
8090,electronics,197.05
478,electronics,186.2
1474,sports,25.14
7228,clothing,111.38
7378,clothing,102.29
3957,clothing,116.0
3684,clothing,124.44
8451,electronics,184.56
1659,electronics,174.12
5844,home goods,63.32
3549,clothing,127.92
2398,electronics,187.32
259,clothing,86.03
4642,home goods,52.6
9127,electronics,204.87
3342,electronics,161.92
5522,beauty,10.13
4091,clothing,108.33
8804,beauty,9.34
4677,electronics,149.71
9043,electronics,196.19
3076,clothing,132.01
6393,beauty,11.85
9368,electronics,205.91
7991,beauty,10.98
8914,sports,24.9
4052,clothing,90.99
5350,electronics,243.97
3557,clothing,101.73
3527,clothing,88.87
2584,beauty,9.63
6477,beauty,10.94
1065,electronics,187.51
7303,electronics,175.65
5493,beauty,9.0
2126,beauty,8.92
2813,electronics,223.18
3125,home goods,46.99
222,electronics,246.37
5459,clothing,99.87
9850,electronics,222.08
283,electronics,205.33
2802,sports,27.62
1181,clothing,87.11
406,sports,28.81
5693,sports,29.1
1083,clothing,73.97
243,home goods,38.21
9420,clothing,97.05
8616,clothing,96.67
7883,clothing,120.65
6975,home goods,44.81
5914,clothing,98.06
9966,electronics,200.77
5960,clothing,126.02
4885,clothing,114.05
3766,home goods,51.72
1845,sports,42.44
7778,home goods,45.44
86,electronics,172.45
29,clothing,99.97
3073,sports,24.54
6139,sports,28.22
2305,clothing,61.71
9287,home goods,43.98
2237,beauty,9.87
6204,home goods,58.04
135,home goods,69.12
1873,home goods,48.83
59,clothing,80.74
4207,home goods,43.79
8179,clothing,107.94
4929,electronics,247.69
1443,beauty,8.92
7913,electronics,214.39
6818,home goods,52.02
7533,sports,25.34
5298,electronics,194.42
6970,electronics,202.24
833,clothing,97.84
7191,clothing,77.35
520,electronics,196.03
9949,electronics,211.25
3506,beauty,10.38
9773,sports,27.29
1809,beauty,11.37
6759,home goods,42.25
730,electronics,229.87
5054,clothing,99.02
4833,home goods,41.57
8013,home goods,52.93
6037,clothing,97.42
5355,home goods,49.11
215,electronics,231.84
9922,home goods,34.75
5349,clothing,89.13
7738,electronics,148.32
8089,electronics,257.32
776,electronics,185.01
9369,home goods,67.56
2933,electronics,250.8
386,electronics,208.18
1152,clothing,102.8
6396,beauty,9.75
5556,beauty,10.37
139,clothing,125.28
7932,clothing,107.9
8184,beauty,12.01
4646,home goods,30.37
1272,clothing,110.16
2218,clothing,73.16
9698,sports,29.57
454,sports,30.81
3165,electronics,174.71
8487,home goods,55.16
5004,beauty,10.2
6964,clothing,91.15
7412,beauty,9.12
3940,beauty,11.7
8862,electronics,146.02
1515,clothing,103.15
5656,sports,39.79
8518,clothing,132.27
4807,electronics,195.74
3825,electronics,178.05
55,electronics,189.45
6339,home goods,53.35
6230,beauty,8.53
8979,electronics,225.89
6220,electronics,202.86
6620,electronics,207.99
8420,electronics,152.82
2922,sports,36.84
7898,electronics,203.44
4211,electronics,185.46
6101,electronics,187.09
6484,clothing,100.46
3194,beauty,8.78
8599,home goods,37.49
4707,home goods,57.07
3463,sports,28.18
1505,home goods,67.52
9004,clothing,124.79
6523,home goods,54.84
2380,clothing,98.58
7729,electronics,174.94
4553,sports,29.81
2108,clothing,90.79
9739,electronics,201.95
8354,beauty,8.61
9760,clothing,109.16
1816,clothing,98.03
5394,electronics,208.82
4657,clothing,93.0
3681,home goods,40.23
5217,clothing,99.92
3244,clothing,106.33
336,beauty,11.54
918,electronics,229.8
3145,sports,24.97
8599,electronics,203.76
3229,sports,30.46
5603,clothing,74.36
2020,electronics,158.55
5518,clothing,79.72
7473,clothing,106.6
8961,electronics,187.14
9730,home goods,54.79
292,electronics,191.6
9452,electronics,247.37
8307,electronics,209.26
7336,home goods,58.76
7503,clothing,124.9
8760,home goods,39.06
4796,electronics,209.55
2181,sports,35.14
8347,clothing,89.56
7150,home goods,56.25
8960,home goods,38.45
1916,sports,35.22
7879,electronics,215.79
5754,beauty,10.38
5077,electronics,176.85
40,clothing,80.9
7896,electronics,224.57
1504,electronics,204.47
7873,electronics,195.75
6011,sports,29.82
2009,clothing,98.34
8382,sports,32.57
7823,clothing,88.99
10000,electronics,213.06
8964,beauty,10.83
8142,electronics,193.77
7491,electronics,180.32
6987,home goods,53.06
6817,clothing,94.69
7066,electronics,209.86
9954,clothing,85.83
7670,clothing,98.65
9567,home goods,48.23
9482,beauty,11.23
1261,sports,39.55
5842,electronics,184.48
8541,clothing,86.8
2844,electronics,187.89
4289,clothing,113.15
4870,electronics,171.95
4020,electronics,192.52
8063,home goods,43.84
1178,home goods,49.8
9925,beauty,8.05
5445,beauty,10.56
2669,electronics,232.91
8054,beauty,10.3
2798,beauty,11.46
6614,electronics,180.56
5058,beauty,10.61
7220,clothing,111.72
6076,electronics,198.3
1496,clothing,74.56
6444,sports,30.2
3171,beauty,9.75
5297,electronics,142.29
7952,home goods,42.41
7656,electronics,178.62
2389,clothing,86.11
6532,home goods,44.26
259,beauty,8.75
7935,clothing,106.31
895,electronics,183.08
7442,beauty,9.25
3210,electronics,261.27
1838,beauty,10.02
440,electronics,157.24
7434,clothing,108.88
3474,electronics,211.06
5028,beauty,8.77
2980,sports,29.97
2232,clothing,88.86
1018,sports,32.53
8472,electronics,195.52
5610,electronics,216.34
8342,clothing,113.01
3426,electronics,180.85
1741,clothing,97.11
1613,home goods,49.9
4760,clothing,103.8
4701,electronics,240.53
5694,clothing,85.19
6852,clothing,95.63
2845,beauty,11.3
5847,electronics,200.33
418,clothing,110.75
3202,electronics,178.65
154,electronics,173.88
4390,electronics,159.94
595,beauty,10.47
181,home goods,65.01
753,home goods,34.04
6437,clothing,129.71
1518,electronics,287.58
76,clothing,119.5
908,home goods,39.61
8443,clothing,94.33
236,clothing,77.19
7758,clothing,85.48
7538,clothing,103.44
7618,electronics,197.62
444,home goods,40.48
1604,home goods,58.11
6978,electronics,175.01
221,clothing,132.82
4052,beauty,10.74
3647,electronics,182.47
6367,clothing,111.82
1936,beauty,11.61
9345,home goods,40.39
9749,electronics,206.06
1899,beauty,10.01
448,electronics,147.5
6536,sports,33.9
687,sports,25.75
5129,beauty,11.18
5297,home goods,37.11
5331,electronics,226.17
5589,electronics,127.27
6591,beauty,10.0
7789,electronics,225.18
1979,beauty,10.52
9338,clothing,113.42
5083,clothing,103.3
2437,home goods,52.82
1119,sports,27.91
8580,sports,24.79
1793,electronics,175.07
7458,sports,35.16
3775,electronics,156.34
3615,electronics,243.94
7038,beauty,8.22
7274,beauty,11.69
5981,electronics,171.63
197,home goods,36.31
9893,clothing,86.63
9960,clothing,135.72
8208,clothing,110.64
3017,electronics,164.68
131,home goods,53.19
5689,clothing,101.19
6813,clothing,106.05
2815,beauty,10.72
1342,electronics,214.4
3347,electronics,200.59
7592,electronics,224.63
7958,electronics,184.2
521,clothing,97.64
6968,sports,26.67
6659,electronics,213.02
7592,home goods,48.57
2551,beauty,11.24
1801,home goods,40.92
9775,beauty,9.71
7571,clothing,108.25
5616,home goods,42.08
3341,clothing,110.2
8542,electronics,214.44
3891,beauty,9.74
1612,electronics,234.21
9736,clothing,85.16
3088,sports,36.0
8504,clothing,93.33
3348,sports,33.84
9605,sports,25.54
4399,clothing,122.31
4572,home goods,65.04
3933,beauty,11.08
5815,sports,35.83
6258,electronics,147.78
7450,home goods,61.99
4808,electronics,172.01
41,clothing,103.16
4116,home goods,51.54
1772,electronics,179.86
5320,electronics,252.09
3799,electronics,184.04
4703,sports,43.99
5957,clothing,103.05
9323,beauty,10.49
8836,clothing,110.39
6707,beauty,10.91
1182,clothing,80.92
8780,beauty,7.95
6562,home goods,30.12
42,electronics,183.77
3836,home goods,32.34
2081,clothing,116.63
7618,home goods,53.71
7802,clothing,109.42
8586,home goods,38.15
545,home goods,47.25
9296,beauty,10.46
9754,clothing,117.27
3552,electronics,198.92
4016,clothing,118.18
5357,clothing,106.43
217,beauty,8.57
7542,beauty,10.5
1944,clothing,108.26
7710,clothing,98.1
9926,sports,36.4
1392,electronics,159.05
9681,electronics,193.69
3665,electronics,259.54
1957,beauty,9.97
434,home goods,48.74
7338,beauty,8.76
3370,sports,26.16
2953,beauty,9.18
253,beauty,10.93
9898,clothing,76.91
1263,clothing,89.13
4268,clothing,103.18
7892,electronics,172.5
5023,clothing,115.46
1262,electronics,206.03
7537,clothing,92.58
3092,clothing,107.34
9872,clothing,101.39
2330,home goods,67.34
7444,electronics,185.46
6130,electronics,170.5
7516,sports,36.88
6267,electronics,249.31
9167,electronics,169.5
9835,electronics,193.81
2264,clothing,110.52
5051,clothing,109.17
5898,clothing,103.59
3600,clothing,105.35
6420,sports,29.01
8178,sports,22.23
9874,clothing,114.33
4189,clothing,114.04
8691,beauty,9.24
576,sports,28.88
756,home goods,31.32
1825,electronics,165.91
357,clothing,94.65
5405,clothing,119.84
2590,home goods,42.87
656,electronics,189.45
3488,electronics,182.26
2432,sports,36.58
3494,clothing,105.61
5583,electronics,217.66
9728,beauty,12.17
834,home goods,62.16
5736,beauty,9.66
8472,electronics,123.25
857,electronics,232.33
1874,electronics,149.69
663,home goods,62.74
2884,home goods,23.52
6320,clothing,91.25
2287,sports,24.65
9151,electronics,232.51
5114,beauty,10.38
2488,home goods,71.44
5429,sports,34.08
1519,beauty,10.93
6767,home goods,36.04
5720,clothing,99.03
6881,electronics,241.79
1624,electronics,205.8
6185,home goods,50.36
3056,beauty,9.18
3548,sports,30.77
331,home goods,53.26
6937,clothing,109.59
1924,electronics,215.97
5556,clothing,137.34
8598,beauty,9.85
349,clothing,106.19
6953,beauty,11.21
7438,home goods,61.0
5113,beauty,9.23
9590,electronics,207.45
1804,beauty,9.11
3418,electronics,143.98
8379,home goods,44.56
8205,home goods,62.46
5378,sports,33.71
4844,clothing,108.99
6934,clothing,105.79
1656,beauty,11.8
1339,clothing,99.42
6376,electronics,188.53
3989,electronics,248.26
2885,electronics,162.55
5944,clothing,87.06
8085,clothing,107.31
6807,electronics,216.43
367,beauty,8.8
4819,sports,21.29
2355,electronics,169.79
1173,sports,24.56
173,beauty,11.0
719,clothing,116.94
7775,clothing,89.59
1059,beauty,10.3
4970,electronics,236.88
5914,clothing,116.29
9004,beauty,9.16
9837,electronics,205.85
4587,electronics,203.98
1022,home goods,35.66
1765,clothing,94.43
9287,electronics,234.43
4835,beauty,10.17
1721,beauty,7.97
9448,clothing,92.81
2853,clothing,104.9
3150,beauty,11.51
8047,clothing,97.89
5231,clothing,92.47
4,sports,36.22
1232,clothing,117.48
8321,clothing,113.95
7866,electronics,183.74
5908,electronics,148.54
7637,beauty,11.19
7820,clothing,108.52
4550,clothing,108.81
9952,home goods,50.79
2563,clothing,76.53
3903,sports,29.08
3187,sports,37.45
5984,clothing,114.84
231,clothing,126.31
9543,electronics,209.0
1382,electronics,161.15
8441,beauty,10.46
1161,electronics,235.02
7703,sports,29.03
9079,clothing,104.38
3688,electronics,189.85
8543,sports,40.43
7491,electronics,237.12
5449,clothing,111.61
6480,beauty,13.3
485,electronics,179.67
5798,beauty,9.6
7597,beauty,10.83
5317,beauty,9.94
7466,clothing,86.88
9944,electronics,219.13
7408,electronics,226.52
9762,home goods,44.13
8575,beauty,9.53
4269,home goods,46.0
9465,clothing,106.01
3667,clothing,95.96
5937,beauty,9.86
422,clothing,84.51
2089,home goods,57.94
1670,clothing,112.66
2530,clothing,124.27
3808,sports,28.68
9762,electronics,224.96
9705,clothing,94.11
8867,electronics,173.13
2523,beauty,10.6
6734,clothing,90.85
7375,beauty,9.98
7038,clothing,139.6
6646,electronics,195.53
1235,beauty,10.75
6370,electronics,224.64
3381,clothing,103.86
527,sports,35.68
7624,home goods,50.45
7474,beauty,8.93
412,clothing,97.88
9235,electronics,181.74
4735,clothing,102.18
8717,beauty,10.13
3651,beauty,11.1
2580,home goods,54.6
5805,electronics,168.11
4952,home goods,47.58
1581,clothing,110.14
357,beauty,9.7
6554,beauty,9.09
3898,home goods,63.75
6186,electronics,227.34
2975,electronics,204.84
2385,electronics,172.74
5149,electronics,211.6
2231,sports,36.03
8087,clothing,115.07
5492,home goods,48.11
2530,clothing,98.7
9238,clothing,85.2
807,home goods,60.58
8407,home goods,43.28
7647,clothing,88.83
3112,clothing,93.64
325,electronics,168.66
6680,beauty,9.38
7753,electronics,199.67
944,home goods,53.93
4930,electronics,164.46
8412,home goods,52.41
963,beauty,10.56
7218,electronics,222.36
7919,clothing,106.38
9495,electronics,231.37
3285,home goods,44.94
7949,clothing,104.62
172,electronics,208.57
1063,clothing,78.42
6319,clothing,86.57
1093,beauty,9.48
2545,beauty,9.22
9007,clothing,69.8
7395,electronics,200.14
25,electronics,194.62
9240,electronics,178.55
2954,clothing,79.99
8208,beauty,9.14
5354,home goods,38.96
6075,electronics,240.97
8556,electronics,199.47
502,electronics,159.89
5804,home goods,42.54
2060,sports,29.57
3558,clothing,100.42
2879,clothing,85.87
1795,sports,35.34
142,sports,26.72
358,sports,28.68
8112,clothing,81.82
5299,clothing,93.72
4797,clothing,106.92
34,electronics,183.22
1880,sports,27.32
6456,home goods,57.82
1238,home goods,53.73
6650,clothing,112.87
7276,beauty,9.62
8347,clothing,96.82
314,home goods,34.33
7542,beauty,8.63
1893,clothing,98.82
94,home goods,38.68
7381,electronics,211.77
5096,beauty,8.49
3500,clothing,116.65
5353,beauty,9.62
1293,home goods,74.86
9588,clothing,106.49
9579,electronics,179.73
998,electronics,203.64
7994,home goods,41.15
2558,beauty,10.28
5346,home goods,23.19
1,clothing,105.88
3384,sports,24.98
8600,home goods,41.49
9828,clothing,84.25
277,sports,29.37
5093,clothing,94.23
6293,electronics,180.92
6081,electronics,252.71
9880,clothing,80.34
2712,electronics,232.27
1989,home goods,40.28
1476,clothing,98.4
7882,home goods,43.08
4119,electronics,161.57
4435,clothing,97.94
5459,clothing,108.16
3129,sports,34.05
3689,electronics,198.16
3099,beauty,9.05
2854,sports,36.82
5435,clothing,103.19
2510,beauty,10.16
447,home goods,43.18
7286,clothing,109.19
710,electronics,149.95
9381,electronics,203.47
5061,clothing,112.68
7430,clothing,92.75
2180,electronics,215.46
9367,beauty,11.42
2392,electronics,219.79
4357,clothing,86.25
9839,clothing,97.67
7997,clothing,78.08
9428,clothing,96.68
6928,sports,36.62
7660,electronics,187.17
2542,electronics,218.99
4752,clothing,121.39
1707,electronics,160.66
5544,home goods,36.16
2250,electronics,229.5
7738,home goods,23.53
1349,home goods,45.89
683,beauty,10.54
4717,clothing,126.53
1684,home goods,50.25
4114,home goods,46.25
2186,home goods,61.4
9772,home goods,38.78
2680,sports,27.3
8824,electronics,235.95
8982,clothing,113.66
1752,beauty,9.0
7577,home goods,53.14
6105,clothing,122.09
9650,clothing,103.13
5711,beauty,11.0
2480,home goods,47.58
8065,home goods,54.11
6448,clothing,92.97
170,beauty,9.28
4820,clothing,89.0
6643,home goods,40.86
791,home goods,39.76
1707,electronics,167.29
6786,home goods,53.11
6858,home goods,57.41
106,sports,35.14
1087,beauty,11.07
1395,beauty,10.99
8781,electronics,234.79
7840,clothing,116.78
5059,clothing,120.88
1108,sports,34.04
7890,sports,36.59
8060,electronics,289.59
8108,home goods,41.79
3679,home goods,46.47
9466,home goods,46.51
7283,clothing,99.66
9661,electronics,200.41
9491,home goods,48.91
9836,sports,25.35
2020,home goods,39.95
1423,sports,27.18
4534,electronics,220.61
6454,clothing,65.63
7825,beauty,9.53
8641,electronics,257.83
296,sports,38.66
4635,sports,29.39
8844,home goods,48.34
3723,beauty,10.54
600,sports,29.27
2504,home goods,53.83
4344,clothing,92.79
461,electronics,195.55
3102,clothing,107.66
4113,electronics,259.92
2249,electronics,187.23
2589,electronics,239.66
5582,home goods,53.51
8958,clothing,106.57
1765,beauty,8.89
5142,clothing,115.04
8396,clothing,121.51
3000,clothing,74.13
308,clothing,103.17
6206,clothing,74.14
9052,sports,33.92
6345,beauty,10.31
9037,sports,24.37
3251,sports,29.1
1933,beauty,8.61
7039,home goods,51.8
8010,beauty,10.79
9552,electronics,195.38
8518,clothing,109.4
3539,clothing,117.36
1809,clothing,74.28
1349,home goods,27.14
1634,clothing,80.88
9554,sports,37.02
6152,sports,32.22
3745,beauty,9.85
273,home goods,50.83
7075,clothing,129.39
4488,electronics,234.72
3839,electronics,198.84
992,home goods,42.73
8159,sports,34.72
6387,sports,33.14
9668,clothing,105.76
4267,clothing,80.58
4362,sports,29.51
4195,clothing,104.63
7351,electronics,180.2
2321,clothing,92.58
8911,beauty,9.48
5799,beauty,11.77
3244,beauty,11.53
2889,home goods,48.61
6335,sports,20.9
2598,electronics,269.91
3884,clothing,104.82
4062,clothing,96.58
6756,beauty,9.87
9276,electronics,195.07
60,beauty,10.98
3758,beauty,8.95
7840,clothing,124.02
956,electronics,222.62
4183,clothing,104.5
9985,electronics,182.27
3236,beauty,11.2
274,beauty,10.96
7526,clothing,92.1
947,beauty,10.11
9709,home goods,47.87
4953,electronics,218.77
3243,clothing,119.4
9900,electronics,197.26
5701,beauty,11.1
5442,clothing,93.0
4890,clothing,84.82
3969,electronics,204.62
7463,clothing,104.48
3008,clothing,91.24
2577,clothing,90.09
7334,beauty,10.32
4000,clothing,101.97
616,home goods,51.92
4881,beauty,10.67
6176,clothing,120.23
8857,home goods,39.28
